Data e Hora,pm25,pm25_missing_flag,trend_7d_ma,seasonal_hourly,remainder
2018-03-08 21:30:00,9.0,0.0,3.9285714285714284,2.5224646853360935,2.5489638860924777
2018-03-08 22:30:00,6.0,0.0,3.9345238095238093,1.9262850003971579,0.1391911900790328
2018-03-08 23:30:00,4.0,0.0,3.9404761904761907,0.7839767835227864,-0.7244529739989771
2018-03-09 00:30:00,1.0,0.0,3.9464285714285716,-0.1290378330623101,-2.8173907383662615
2018-03-09 01:30:00,1.0,1.0,3.9404761904761907,-0.35640156625804204,-2.5840746242181485
2018-03-09 02:30:00,1.0,1.0,3.931547619047619,-0.705891962854214,-2.225655656193405
2018-03-09 03:30:00,1.0,1.0,3.919642857142857,-1.0822305672621522,-1.837412289880705
2018-03-09 04:30:00,1.0,0.0,3.9017857142857144,-1.2137506553129318,-1.6880350589727826
2018-03-09 05:30:00,1.0,0.0,3.875992063492064,-1.1597164252356007,-1.7162756382564635
2018-03-09 06:30:00,4.0,0.0,3.8422619047619055,-0.929135010277158,1.0868731055152523
2018-03-09 07:30:00,3.0,0.0,3.800595238095238,-0.9640843176101713,0.1634890795149332
2018-03-09 08:30:00,1.0,0.0,3.800595238095238,-0.8879431546854667,-1.9126520834097716
2018-03-09 09:30:00,1.0,0.0,3.800595238095238,-0.8104635665936863,-1.9901316715015518
2018-03-09 10:30:00,2.0,0.0,3.5922619047619047,-1.1546371996857847,-0.43762470507611995
2018-03-09 11:30:00,2.3333333333333335,1.0,3.669642857142857,-1.3282434509523995,-0.00806607285712424
2018-03-09 12:30:00,2.6666666666666665,1.0,3.6875,-1.3477442836543827,0.3269109503210492
2018-03-09 13:30:00,3.0,0.0,3.705357142857143,-1.4354261401949724,0.7300689973378296
2018-03-09 14:30:00,2.75,1.0,3.693452380952381,-1.3159857343480807,0.3725333533956998
2018-03-09 15:30:00,2.5,1.0,3.693452380952381,-0.9225991937340625,-0.2708531872183184
2018-03-09 16:30:00,2.25,1.0,3.7113095238095237,0.1560085342170231,-1.6173180580265467
2018-03-09 17:30:00,2.0,0.0,3.7113095238095237,1.9967324689050554,-3.708041992714579
2018-03-09 18:30:00,3.0,0.0,3.699404761904762,2.719050407759664,-3.418455169664426
2018-03-09 19:30:00,5.0,0.0,3.699404761904762,2.706992058473023,-1.4063968203777848
2018-03-09 20:30:00,5.0,0.0,3.705357142857143,2.950901682372879,-1.6562588252300219
2018-03-09 21:30:00,3.0,0.0,3.705357142857143,2.5224646853360935,-3.2278218281932363
2018-03-09 22:30:00,48.0,0.0,3.699404761904762,1.9262850003971579,42.37431023769808
2018-03-09 23:30:00,5.0,0.0,3.699404761904762,0.7839767835227864,0.5166184545724517
2018-03-10 00:30:00,3.0,0.0,3.6949404761904763,-0.1290378330623101,-0.5659026431281662
2018-03-10 01:30:00,1.0,0.0,3.693948412698412,-0.35640156625804204,-2.33754684644037
2018-03-10 02:30:00,4.0,0.0,3.6964285714285707,-0.705891962854214,1.0094633914256432
2018-03-10 03:30:00,2.0,0.0,3.7023809523809526,-1.0822305672621522,-0.6201503851188004
2018-03-10 04:30:00,1.0,0.0,3.7083333333333335,-1.2137506553129318,-1.4945826780204017
2018-03-10 05:30:00,2.0,0.0,3.712797619047619,-1.1597164252356007,-0.5530811938120184
2018-03-10 06:30:00,3.0,0.0,3.7157738095238093,-0.929135010277158,0.21336120075334863
2018-03-10 07:30:00,1.0,0.0,3.7172619047619047,-0.9640843176101713,-1.7531775871517334
2018-03-10 08:30:00,2.5,1.0,3.7172619047619047,-0.8879431546854667,-0.32931875007643796
2018-03-10 09:30:00,4.0,0.0,3.7172619047619047,-0.8104635665936863,1.0932016618317817
2018-03-10 10:30:00,4.0,0.0,3.794642857142857,-1.1546371996857847,1.3599943425429275
2018-03-10 11:30:00,2.0,0.0,3.800595238095238,-1.3282434509523995,-0.47235178714283865
2018-03-10 12:30:00,1.0,0.0,3.8363095238095237,-1.3477442836543827,-1.488565240155141
2018-03-10 13:30:00,1.0,1.0,3.8541666666666665,-1.4354261401949724,-1.4187405264716941
